,Unnamed: 0,Brand,Model,Variant,Manufacturing year,Driven kilometers,Fuel,Location,Body type,Owners_number,Price,Ref. Website
3144,198,Ford,Figo,1.4 ZXI DURATORQ   ,2011,"1,05,505 km",Diesel,Pune,Hatchback,1st Owner,215799.0,www.cars24.com
3145,199,Maruti,Ritz,ZXI     ,2011,"1,04,578 km",Petrol,Pune,Hatchback,2nd Owner,259399.0,www.cars24.com
3146,200,Maruti,Wagon,LXI CNG    ,2015,"79,847 km",Petrol + CNG,Pune,Hatchback,1st Owner,350299.0,www.cars24.com
3147,201,Toyota,Glanza,V CVT    ,2019,"41,170 km",Petrol,Pune,Hatchback,1st Owner,777499.0,www.cars24.com
3148,202,Maruti,Alto,VXI     ,2014,"71,926 km",Petrol,Pune,Hatchback,1st Owner,286899.0,www.cars24.com
3149,203,Maruti,Swift,LXI     ,2011,"1,67,878 km",Petrol,Pune,Hatchback,2nd Owner,249799.0,www.cars24.com
3150,204,Maruti,Wagon,VXI     ,2010,"1,09,899 km",Petrol,Pune,Hatchback,1st Owner,236799.0,www.cars24.com
3151,205,Maruti,Ritz,VDI     ,2012,"1,09,285 km",Diesel,Pune,Hatchback,1st Owner,316199.0,www.cars24.com
3152,206,Maruti,Ritz,VDI     ,2012,"1,04,517 km",Diesel,Pune,Hatchback,1st Owner,300299.0,www.cars24.com
3153,207,Ford,Figo,1.4 TITANIUM DURATORQ   ,2011,"1,21,729 km",Diesel,Pune,Hatchback,1st Owner,252699.0,www.cars24.com
3154,208,Honda,Brio,1.2 VX AT I VTEC ,2014,"75,162 km",Petrol,Pune,Hatchback,1st Owner,470099.0,www.cars24.com
3155,209,Maruti,Swift,VDI ABS    ,2015,"98,926 km",Diesel,Pune,Hatchback,1st Owner,469699.0,www.cars24.com
3156,210,Maruti,Wagon,LXI     ,2011,"1,17,927 km",Petrol,Pune,Hatchback,1st Owner,225199.0,www.cars24.com
3157,211,Maruti,Swift,VDI     ,2014,"87,227 km",Diesel,Pune,Hatchback,1st Owner,424399.0,www.cars24.com
3158,212,Maruti,Celerio,VXI     ,2014,"99,942 km",Petrol,Pune,Hatchback,1st Owner,356899.0,www.cars24.com
3159,213,Volkswagen,Polo,HIGHLINE1.2L PETROL    ,2015,"84,079 km",Petrol,Pune,Hatchback,1st Owner,461599.0,www.cars24.com
3160,214,Maruti,Wagon,LXI     ,2015,"1,02,809 km",Petrol,Pune,Hatchback,1st Owner,305699.0,www.cars24.com
3161,215,Hyundai,i20,ASTA 1.2    ,2009,"1,16,752 km",Petrol,Pune,Hatchback,1st Owner,256899.0,www.cars24.com
3162,216,Maruti,Swift,VDI     ,2011,"1,81,733 km",Diesel,Pune,Hatchback,1st Owner,360099.0,www.cars24.com
3163,217,Maruti,Swift,VDI ABS    ,2015,"1,07,384 km",Diesel,Pune,Hatchback,1st Owner,539599.0,www.cars24.com
3164,218,Hyundai,Grand,SPORTZ 1.2 KAPPA VTVT  ,2016,"90,065 km",Petrol,Pune,Hatchback,1st Owner,486499.0,www.cars24.com
3165,219,Hyundai,i10,MAGNA 1.2    ,2010,"1,05,844 km",Petrol,Pune,Hatchback,2nd Owner,217999.0,www.cars24.com
3166,220,Maruti,Swift,VDI     ,2010,"1,47,362 km",Diesel,Pune,Hatchback,3rd Owner,263199.0,www.cars24.com
3167,221,Hyundai,Grand,ASTA 1.2 AT VTVT  ,2015,"1,14,840 km",Petrol,Pune,Hatchback,1st Owner,428899.0,www.cars24.com
3168,222,Maruti,Swift,VXI     ,2014,"1,17,914 km",Petrol,Pune,Hatchback,1st Owner,388799.0,www.cars24.com
3169,223,Maruti,Ritz,LDI     ,2011,"1,43,702 km",Diesel,Pune,Hatchback,2nd Owner,210399.0,www.cars24.com
3170,224,Maruti,Wagon,LXI     ,2015,"88,026 km",Petrol,Pune,Hatchback,1st Owner,322599.0,www.cars24.com
3171,225,Maruti,Swift,VDI     ,2011,"1,56,138 km",Diesel,Pune,Hatchback,1st Owner,329099.0,www.cars24.com
3172,226,Maruti,Swift,ZDI     ,2014,"1,33,435 km",Diesel,Pune,Hatchback,3rd Owner,473099.0,www.cars24.com
3173,227,Ford,Figo,1.4 TITANIUM DURATORQ   ,2011,"1,63,480 km",Diesel,Pune,Hatchback,2nd Owner,240299.0,www.cars24.com
3174,228,Maruti,Swift,ZDI     ,2014,"1,20,062 km",Diesel,Pune,Hatchback,1st Owner,478099.0,www.cars24.com
3175,229,Maruti,Celerio,VXI     ,2014,"1,01,361 km",Petrol,Pune,Hatchback,2nd Owner,353099.0,www.cars24.com
3176,230,Maruti,Swift,VDI     ,2009,"1,63,408 km",Diesel,Pune,Hatchback,1st Owner,254099.0,www.cars24.com
3177,231,Maruti,Swift,ZDI     ,2017,"1,42,321 km",Diesel,Pune,Hatchback,1st Owner,590599.0,www.cars24.com
3178,232,Maruti,Alto,LXI     ,2014,"1,14,574 km",Petrol,Pune,Hatchback,2nd Owner,263699.0,www.cars24.com
3179,233,Maruti,Baleno,DELTA DDIS 190   ,2016,"1,62,864 km",Diesel,Pune,Hatchback,1st Owner,517699.0,www.cars24.com
3180,234,Renault,Kwid,CLIMBER 1.0    ,2017,"18,596 km",Petrol,Pune,Hatchback,1st Owner,357599.0,www.cars24.com
3181,235,Maruti,Alto,LXI     ,2013,"28,196 km",Petrol,Pune,Hatchback,1st Owner,195990.0,www.cars24.com
3182,236,Hyundai,Grand,ASTA AT 1.2 KAPPA VTVT ,2014,"38,327 km",Petrol,Pune,Hatchback,2nd Owner,364999.0,www.cars24.com
3183,237,Volkswagen,Polo,HIGHLINE1.2L PETROL    ,2015,"44,993 km",Petrol,Pune,Hatchback,1st Owner,528099.0,www.cars24.com
3184,238,Hyundai,i20,ASTA 1.2    ,2009,"1,19,627 km",Petrol + CNG,Pune,Hatchback,2nd Owner,234199.0,www.cars24.com
3185,239,Hyundai,i20,MAGNA 1.2 VTVT   ,2013,"98,182 km",Petrol + CNG,Pune,Hatchback,1st Owner,340499.0,www.cars24.com
3186,240,Hyundai,Grand,SPORTZ 1.2 KAPPA VTVT  ,2014,"18,534 km",Petrol,Pune,Hatchback,2nd Owner,342499.0,www.cars24.com
3187,241,Maruti,Ritz,VXI BS IV   ,2010,"28,917 km",Petrol,Pune,Hatchback,1st Owner,228699.0,www.cars24.com
3188,242,Honda,Brio,1.2 S MT I VTEC ,2013,"44,622 km",Petrol,Pune,Hatchback,1st Owner,283099.0,www.cars24.com
3189,243,Hyundai,i20,SPORTZ 1.2 O   ,2011,"38,993 km",Petrol + CNG,Pune,Hatchback,2nd Owner,308899.0,www.cars24.com
3190,244,Tata,Tiago,XZ 1.2 REVOTRON   ,2016,"29,854 km",Petrol,Pune,Hatchback,1st Owner,412299.0,www.cars24.com
3191,245,Renault,Kwid,RXT     ,2016,"30,174 km",Petrol,Pune,Hatchback,1st Owner,268099.0,www.cars24.com
3192,246,Maruti,Celerio,ZXI OPT AMT   ,2016,"32,156 km",Petrol,Pune,Hatchback,1st Owner,401899.0,www.cars24.com
3193,247,Hyundai,i20,MAGNA O 1.2   ,2011,"38,988 km",Petrol,Pune,Hatchback,1st Owner,324399.0,www.cars24.com
3194,248,Maruti,Swift,VXI     ,2014,"37,259 km",Petrol,Pune,Hatchback,1st Owner,389799.0,www.cars24.com
3195,249,Hyundai,Grand,ASTA 1.2 KAPPA VTVT  ,2015,"34,314 km",Petrol,Pune,Hatchback,2nd Owner,348799.0,www.cars24.com
3196,250,Volkswagen,Polo,COMFORTLINE 1.2L PETROL   ,2013,"21,404 km",Petrol,Pune,Hatchback,1st Owner,314999.0,www.cars24.com
3197,251,Maruti,Swift,VXI     ,2013,"35,629 km",Petrol,Pune,Hatchback,1st Owner,404199.0,www.cars24.com
3198,252,Maruti,Swift,VXI     ,2014,"16,107 km",Petrol,Pune,Hatchback,1st Owner,452799.0,www.cars24.com
3199,253,Maruti,Wagon,LXI OPT    ,2017,"18,228 km",Petrol,Pune,Hatchback,1st Owner,367199.0,www.cars24.com
3200,254,Maruti,Swift,ZXI     ,2014,"43,085 km",Petrol,Pune,Hatchback,1st Owner,470399.0,www.cars24.com
3201,255,Maruti,Alto,LXI     ,2012,"55,072 km",Petrol,Pune,Hatchback,3rd Owner,177999.0,www.cars24.com
3202,256,Maruti,Alto,LXI     ,2012,"35,644 km",Petrol,Pune,Hatchback,1st Owner,173399.0,www.cars24.com
3203,257,Renault,Kwid,RXT 1.0 EASY-R   ,2016,"26,769 km",Petrol,Pune,Hatchback,1st Owner,379099.0,www.cars24.com
3204,258,Ford,Figo,1.2 TITANIUM DURATEC   ,2014,"45,388 km",Petrol,Pune,Hatchback,1st Owner,297699.0,www.cars24.com
3205,259,Maruti,S,VXI AGS    ,2019,"1,800 km",Petrol,Pune,Hatchback,1st Owner,478599.0,www.cars24.com
3206,260,Maruti,Celerio,VXI     ,2015,"40,417 km",Petrol,Pune,Hatchback,2nd Owner,340199.0,www.cars24.com
3207,261,Maruti,Alto,LXI     ,2009,"39,622 km",Petrol,Pune,Hatchback,1st Owner,155299.0,www.cars24.com
3208,262,Maruti,Alto,LXI     ,2009,"24,653 km",Petrol,Pune,Hatchback,1st Owner,159399.0,www.cars24.com
3209,263,Hyundai,i10,MAGNA 1.2 KAPPA2   ,2010,"25,853 km",Petrol + CNG,Pune,Hatchback,1st Owner,234699.0,www.cars24.com
3210,264,Maruti,Wagon,LXI CNG    ,2011,"74,220 km",Petrol + CNG,Pune,Hatchback,2nd Owner,244799.0,www.cars24.com
3211,265,Renault,Kwid,RXL     ,2016,"20,385 km",Petrol,Pune,Hatchback,1st Owner,264299.0,www.cars24.com
3212,266,Hyundai,Eon,ERA PLUS    ,2013,"51,643 km",Petrol,Pune,Hatchback,1st Owner,209299.0,www.cars24.com
3213,267,Maruti,Celerio,VXI CNG    ,2018,"20,456 km",Petrol + CNG,Pune,Hatchback,1st Owner,498399.0,www.cars24.com
3214,268,Hyundai,Elite,ASTA 1.2    ,2014,"20,914 km",Petrol,Pune,Hatchback,2nd Owner,499499.0,www.cars24.com
3215,269,Hyundai,Grand,ASTA 1.2 KAPPA VTVT  ,2015,"54,283 km",Petrol,Pune,Hatchback,1st Owner,393699.0,www.cars24.com
3216,270,Maruti,Ritz,VXI BS IV   ,2014,"45,465 km",Petrol,Pune,Hatchback,2nd Owner,287599.0,www.cars24.com
3217,271,Maruti,Swift,VXI     ,2018,"14,836 km",Petrol,Pune,Hatchback,1st Owner,592799.0,www.cars24.com
3218,272,Maruti,Celerio,VXI CNG OPT   ,2018,"22,780 km",Petrol + CNG,Pune,Hatchback,1st Owner,472099.0,www.cars24.com
3219,273,Maruti,Alto,LXI CNG    ,2014,"57,926 km",Petrol + CNG,Pune,Hatchback,1st Owner,271499.0,www.cars24.com
3220,274,Hyundai,i10,MAGNA 1.2 KAPPA2   ,2013,"41,167 km",Petrol,Pune,Hatchback,1st Owner,304699.0,www.cars24.com
3221,275,Maruti,Alto,XCITE     ,2009,"32,330 km",Petrol,Pune,Hatchback,1st Owner,150899.0,www.cars24.com
3222,276,Hyundai,Grand,SPORTZ (O) 1.2 AT VTVT ,2017,"33,248 km",Petrol,Pune,Hatchback,1st Owner,545499.0,www.cars24.com
3223,277,Honda,Jazz,1.2 V AT   ,2016,"10,430 km",Petrol,Pune,Hatchback,2nd Owner,564899.0,www.cars24.com
3224,278,Honda,Brio,1.2 S MT I VTEC ,2015,"68,406 km",Petrol,Pune,Hatchback,2nd Owner,323899.0,www.cars24.com
3225,279,Hyundai,Santro,GLS     ,2008,"36,002 km",Petrol,Pune,Hatchback,1st Owner,186499.0,www.cars24.com
3226,280,Maruti,Swift,ZDI     ,2014,"27,388 km",Diesel,Pune,Hatchback,1st Owner,528899.0,www.cars24.com
3227,281,Maruti,Swift,VDI     ,2008,"72,604 km",Diesel,Pune,Hatchback,1st Owner,222999.0,www.cars24.com
3228,282,Maruti,Zen,LXI     ,2009,"48,184 km",Petrol,Pune,Hatchback,1st Owner,136599.0,www.cars24.com
3229,283,Maruti,Alto,LXI CNG (O)   ,2018,"61,900 km",Petrol + CNG,Pune,Hatchback,1st Owner,351199.0,www.cars24.com
3230,284,Maruti,Alto,LXI     ,2014,"55,269 km",Petrol,Pune,Hatchback,1st Owner,231699.0,www.cars24.com
3231,285,Hyundai,i20,1.4 SX    ,2015,"45,417 km",Diesel,Pune,Hatchback,1st Owner,557799.0,www.cars24.com
3232,286,Maruti,Swift,ZXI PLUS    ,2019,"3,764 km",Petrol,Pune,Hatchback,1st Owner,747899.0,www.cars24.com
3233,287,Maruti,Swift,VDI     ,2019,"15,375 km",Diesel,Pune,Hatchback,1st Owner,702499.0,www.cars24.com
3234,288,Maruti,Baleno,ALPHA 1.2 K12   ,2016,"61,456 km",Petrol,Pune,Hatchback,1st Owner,483199.0,www.cars24.com
3235,289,Volkswagen,Polo,HIGHLINE1.2L PETROL    ,2015,"50,775 km",Petrol,Pune,Hatchback,1st Owner,495899.0,www.cars24.com
3236,290,Hyundai,Grand,ASTA AT 1.2 KAPPA VTVT ,2015,"71,225 km",Petrol,Pune,Hatchback,1st Owner,424699.0,www.cars24.com
3237,291,Maruti,Alto,LXI CNG    ,2014,"73,783 km",Petrol + CNG,Pune,Hatchback,2nd Owner,257999.0,www.cars24.com
3238,292,Hyundai,Elite,ASTA 1.2    ,2018,"32,813 km",Petrol,Pune,Hatchback,1st Owner,676899.0,www.cars24.com
3239,293,Hyundai,Santro,GL     ,2009,"1,02,235 km",Petrol + CNG,Pune,Hatchback,1st Owner,147899.0,www.cars24.com
3240,294,Renault,Kwid,RXT     ,2016,"1,07,578 km",Petrol,Pune,Hatchback,1st Owner,244899.0,www.cars24.com
3241,295,Maruti,Alto,LXI     ,2010,"1,12,961 km",Petrol,Pune,Hatchback,1st Owner,141999.0,www.cars24.com
3242,296,Maruti,Swift,VXI     ,2018,"56,677 km",Petrol,Pune,Hatchback,1st Owner,565399.0,www.cars24.com
3243,297,Fiat,Grand,SPORT 1.3    ,2014,"81,737 km",Diesel,Pune,Hatchback,1st Owner,312199.0,www.cars24.com
3244,298,Maruti,Baleno,ZETA DDIS 190   ,2017,"1,00,623 km",Diesel,Pune,Hatchback,1st Owner,583199.0,www.cars24.com
3245,299,Maruti,Swift,VXI     ,2014,"1,13,481 km",Petrol,Pune,Hatchback,1st Owner,368999.0,www.cars24.com
3246,300,Maruti,Wagon,LXI CNG    ,2014,"1,74,675 km",Petrol + CNG,Pune,Hatchback,1st Owner,300999.0,www.cars24.com
3247,301,Hyundai,Eon,ERA PLUS (O)   ,2017,"11,977 km",Petrol,Pune,Hatchback,2nd Owner,279999.0,www.cars24.com
3248,302,Maruti,Swift,VXI     ,2015,"24,765 km",Petrol,Pune,Hatchback,1st Owner,459099.0,www.cars24.com
3249,303,Hyundai,i20,SPORTZ 1.2 O   ,2011,"36,791 km",Petrol,Pune,Hatchback,2nd Owner,325199.0,www.cars24.com
3250,304,Maruti,Alto,VXI     ,2016,"13,851 km",Petrol,Pune,Hatchback,1st Owner,344999.0,www.cars24.com
3251,305,Honda,Brio,1.2 S MT I VTEC ,2012,"13,567 km",Petrol,Pune,Hatchback,3rd Owner,311199.0,www.cars24.com
3252,306,Renault,Kwid,1.0 RXT    ,2017,"6,772 km",Petrol,Pune,Hatchback,1st Owner,353999.0,www.cars24.com
3253,307,Maruti,Wagon,VXI     ,2014,"20,071 km",Petrol,Pune,Hatchback,1st Owner,380499.0,www.cars24.com
3254,308,Maruti,Wagon,VXI     ,2015,"9,654 km",Petrol,Pune,Hatchback,1st Owner,363799.0,www.cars24.com
3255,309,Maruti,Ritz,LXI     ,2011,"33,412 km",Petrol,Pune,Hatchback,1st Owner,262699.0,www.cars24.com
3256,310,Maruti,Wagon,LXI     ,2013,"13,688 km",Petrol,Pune,Hatchback,1st Owner,327699.0,www.cars24.com
3257,311,Maruti,Wagon,VXI     ,2011,"27,179 km",Petrol,Pune,Hatchback,2nd Owner,258799.0,www.cars24.com
3258,312,Hyundai,i10,MAGNA 1.2 KAPPA2   ,2012,"17,903 km",Petrol,Pune,Hatchback,1st Owner,309499.0,www.cars24.com
3259,313,Hyundai,GRAND,MAGNA 1.2 MT   ,2020,"1,522 km",Petrol,Pune,Hatchback,1st Owner,637999.0,www.cars24.com
3260,314,Maruti,Alto,VXI     ,2016,"15,395 km",Petrol,Pune,Hatchback,1st Owner,326399.0,www.cars24.com
3261,315,Hyundai,i10,MAGNA 1.1 IRDE2   ,2014,"13,068 km",Petrol,Pune,Hatchback,1st Owner,371499.0,www.cars24.com
3262,316,Maruti,Wagon,LXI     ,2013,"24,065 km",Petrol,Pune,Hatchback,1st Owner,317099.0,www.cars24.com
3263,317,Maruti,Alto,LXI     ,2017,"20,192 km",Petrol,Pune,Hatchback,1st Owner,296399.0,www.cars24.com
3264,318,Hyundai,Elite,MAGNA 1.2    ,2016,"18,043 km",Petrol,Pune,Hatchback,2nd Owner,513099.0,www.cars24.com
3265,319,Maruti,Wagon,VXI     ,2014,"11,365 km",Petrol,Pune,Hatchback,1st Owner,373599.0,www.cars24.com
3266,320,Maruti,Alto,LXI     ,2011,"9,742 km",Petrol,Pune,Hatchback,1st Owner,200599.0,www.cars24.com
3267,321,Maruti,Wagon,LXI     ,2012,"20,712 km",Petrol,Pune,Hatchback,2nd Owner,262399.0,www.cars24.com
